지역,측정소코드,측정소명,측정일시,SO2,CO,O3,NO2,PM10,PM25,주소
광주 동구,324115,서석동,2019092317,0.003,0.4,0.042,0.01,20,9,광주 동구 서남로 1
광주 동구,324115,서석동,2019092318,0.003,0.5,0.041,0.012,16,10,광주 동구 서남로 1
광주 동구,324115,서석동,2019092319,0.003,0.5,0.037,0.014,27,11,광주 동구 서남로 1
광주 동구,324115,서석동,2019092320,0.003,0.5,0.034,0.016,22,12,광주 동구 서남로 1
광주 동구,324115,서석동,2019092321,0.003,0.5,0.027,0.018,23,10,광주 동구 서남로 1
광주 동구,324115,서석동,2019092322,0.003,0.6,0.022,0.02,27,16,광주 동구 서남로 1
광주 동구,324115,서석동,2019092323,0.003,0.6,0.014,0.023,26,14,광주 동구 서남로 1
광주 동구,324115,서석동,2019092324,0.003,0.5,0.021,0.012,24,13,광주 동구 서남로 1
광주 동구,324115,서석동,2019092401,0.003,0.5,0.024,0.009,25,13,광주 동구 서남로 1
광주 동구,324115,서석동,2019092402,0.003,0.6,0.022,0.009,21,13,광주 동구 서남로 1
광주 동구,324115,서석동,2019092403,0.003,0.6,0.015,0.011,22,17,광주 동구 서남로 1
광주 동구,324115,서석동,2019092404,0.002,0.6,0.012,0.01,25,12,광주 동구 서남로 1
광주 동구,324115,서석동,2019092405,0.002,0.6,0.009,0.011,23,12,광주 동구 서남로 1
광주 동구,324115,서석동,2019092406,0.003,0.6,0.007,0.013,24,13,광주 동구 서남로 1
광주 동구,324115,서석동,2019092407,0.002,0.7,0.004,0.016,21,15,광주 동구 서남로 1
광주 동구,324115,서석동,2019092408,0.003,0.6,0.005,0.018,27,17,광주 동구 서남로 1
광주 동구,324115,서석동,2019092409,0.003,0.6,0.008,0.024,26,12,광주 동구 서남로 1
광주 동구,324115,서석동,2019092410,0.003,0.7,0.012,0.028,39,22,광주 동구 서남로 1
광주 동구,324115,서석동,2019092411,0.003,0.4,0.037,0.012,43,21,광주 동구 서남로 1
광주 동구,324115,서석동,2019092412,0.003,0.4,0.045,0.008,27,15,광주 동구 서남로 1
광주 동구,324115,서석동,2019092413,0.003,0.4,0.045,0.007,25,15,광주 동구 서남로 1
광주 동구,324115,서석동,2019092414,0.003,0.4,0.045,0.009,22,11,광주 동구 서남로 1
광주 동구,324115,서석동,2019092415,0.003,0.4,0.047,0.011,23,14,광주 동구 서남로 1
광주 동구,324115,서석동,2019092416,0.003,0.4,0.047,0.013,22,11,광주 동구 서남로 1
광주 동구,324115,서석동,2019092417,0.003,0.4,0.05,0.014,25,12,광주 동구 서남로 1
광주 동구,324115,서석동,2019092418,0.003,0.5,0.051,0.012,31,11,광주 동구 서남로 1
광주 동구,324115,서석동,2019092419,0.003,0.6,0.047,0.018,31,17,광주 동구 서남로 1
광주 동구,324115,서석동,2019092420,0.003,0.5,0.045,0.017,34,19,광주 동구 서남로 1
광주 동구,324115,서석동,2019092421,0.003,0.6,0.035,0.023,42,24,광주 동구 서남로 1
광주 동구,324115,서석동,2019092422,0.003,0.7,0.022,0.026,43,28,광주 동구 서남로 1
광주 동구,324115,서석동,2019092423,0.003,0.7,0.022,0.022,37,23,광주 동구 서남로 1
광주 동구,324115,서석동,2019092424,0.003,0.7,0.027,0.015,34,22,광주 동구 서남로 1
광주 동구,324115,서석동,2019092501,0.003,0.6,0.027,0.012,33,23,광주 동구 서남로 1
광주 동구,324115,서석동,2019092502,0.002,0.6,0.026,0.01,33,17,광주 동구 서남로 1
광주 동구,324115,서석동,2019092503,0.002,0.6,0.025,0.008,34,21,광주 동구 서남로 1
광주 동구,324115,서석동,2019092504,0.003,0.6,0.023,0.008,31,19,광주 동구 서남로 1
광주 동구,324115,서석동,2019092505,0.002,0.7,0.018,0.01,30,20,광주 동구 서남로 1
광주 동구,324115,서석동,2019092506,0.003,0.7,0.011,0.015,26,21,광주 동구 서남로 1
광주 동구,324115,서석동,2019092507,0.003,0.7,0.007,0.021,31,19,광주 동구 서남로 1
광주 동구,324115,서석동,2019092508,0.003,0.6,0.01,0.02,31,16,광주 동구 서남로 1
광주 동구,324115,서석동,2019092509,0.003,0.7,0.012,0.024,32,18,광주 동구 서남로 1
광주 동구,324115,서석동,2019092510,0.003,0.7,0.012,0.032,45,24,광주 동구 서남로 1
광주 동구,324115,서석동,2019092511,0.003,0.7,0.017,0.032,55,28,광주 동구 서남로 1
광주 동구,324115,서석동,2019092512,0.003,0.6,0.031,0.024,53,29,광주 동구 서남로 1
광주 동구,324115,서석동,2019092513,0.003,0.5,0.045,0.013,39,20,광주 동구 서남로 1
광주 동구,324115,서석동,2019092514,0.003,0.5,0.05,0.01,23,6,광주 동구 서남로 1
광주 동구,324115,서석동,2019092515,0.003,0.5,0.051,0.011,25,15,광주 동구 서남로 1
광주 동구,324115,서석동,2019092516,0.003,0.5,0.047,0.014,27,15,광주 동구 서남로 1
광주 동구,324115,서석동,2019092517,0.003,0.5,0.046,0.012,23,11,광주 동구 서남로 1
광주 동구,324115,서석동,2019092518,,,,,,,광주 동구 서남로 1
광주 동구,324115,서석동,2019092519,,,,,,,광주 동구 서남로 1
광주 동구,324115,서석동,2019092520,0.003,0.5,0.016,0.027,,,광주 동구 서남로 1
광주 동구,324115,서석동,2019092521,0.003,0.5,0.026,0.014,29,19,광주 동구 서남로 1
광주 동구,324115,서석동,2019092522,0.003,0.5,0.02,0.018,23,15,광주 동구 서남로 1
광주 동구,324115,서석동,2019092523,0.003,0.6,0.011,0.029,27,15,광주 동구 서남로 1
광주 동구,324115,서석동,2019092524,0.003,0.6,0.018,0.021,38,24,광주 동구 서남로 1
광주 동구,324115,서석동,2019092601,0.003,0.5,0.029,0.011,33,17,광주 동구 서남로 1
광주 동구,324115,서석동,2019092602,0.003,0.6,0.024,0.011,29,20,광주 동구 서남로 1
광주 동구,324115,서석동,2019092603,0.003,0.6,0.025,0.009,27,21,광주 동구 서남로 1
광주 동구,324115,서석동,2019092604,0.003,0.6,0.02,0.01,28,18,광주 동구 서남로 1
광주 동구,324115,서석동,2019092605,0.003,0.5,0.02,0.009,30,20,광주 동구 서남로 1
광주 동구,324115,서석동,2019092606,0.003,0.5,0.014,0.014,35,19,광주 동구 서남로 1
광주 동구,324115,서석동,2019092607,0.003,0.6,0.009,0.019,29,20,광주 동구 서남로 1
광주 동구,324115,서석동,2019092608,0.003,0.6,0.01,0.02,32,19,광주 동구 서남로 1
광주 동구,324115,서석동,2019092609,0.003,0.6,0.014,0.021,32,22,광주 동구 서남로 1
광주 동구,324115,서석동,2019092610,0.003,0.6,0.018,0.024,30,21,광주 동구 서남로 1
광주 동구,324115,서석동,2019092611,0.003,0.4,0.028,0.015,38,19,광주 동구 서남로 1
광주 동구,324115,서석동,2019092612,0.003,0.4,0.032,0.014,26,15,광주 동구 서남로 1
광주 동구,324115,서석동,2019092613,0.003,0.4,0.038,0.009,29,15,광주 동구 서남로 1
광주 동구,324115,서석동,2019092614,0.003,0.4,0.042,0.006,24,13,광주 동구 서남로 1
광주 동구,324115,서석동,2019092615,0.003,0.3,0.039,0.006,28,15,광주 동구 서남로 1
광주 동구,324115,서석동,2019092616,0.003,0.4,0.037,0.007,28,17,광주 동구 서남로 1
광주 동구,324115,서석동,2019092617,0.003,0.3,0.037,0.006,29,15,광주 동구 서남로 1
광주 동구,324115,서석동,2019092618,0.003,0.4,0.03,0.012,27,16,광주 동구 서남로 1
광주 동구,324115,서석동,2019092619,0.003,0.5,0.019,0.02,26,19,광주 동구 서남로 1
광주 동구,324115,서석동,2019092620,0.003,0.5,0.023,0.015,30,20,광주 동구 서남로 1
광주 동구,324115,서석동,2019092621,0.003,0.5,0.022,0.016,33,20,광주 동구 서남로 1
광주 동구,324115,서석동,2019092622,0.003,0.6,0.016,0.021,30,21,광주 동구 서남로 1
광주 동구,324115,서석동,2019092623,0.003,0.5,0.016,0.022,33,26,광주 동구 서남로 1
광주 동구,324115,서석동,2019092624,0.003,0.5,0.02,0.017,37,21,광주 동구 서남로 1
광주 동구,324115,서석동,2019092701,0.003,0.6,0.019,0.014,34,25,광주 동구 서남로 1
광주 동구,324115,서석동,2019092702,0.003,0.6,0.014,0.016,35,23,광주 동구 서남로 1
광주 동구,324115,서석동,2019092703,0.003,0.6,0.015,0.015,35,24,광주 동구 서남로 1
광주 동구,324115,서석동,2019092704,0.003,0.6,0.012,0.013,35,27,광주 동구 서남로 1
광주 동구,324115,서석동,2019092705,0.003,0.5,0.013,0.012,40,26,광주 동구 서남로 1
광주 동구,324115,서석동,2019092706,0.003,0.6,0.01,0.015,33,26,광주 동구 서남로 1
광주 동구,324115,서석동,2019092707,0.003,0.6,0.005,0.021,31,25,광주 동구 서남로 1
광주 동구,324115,서석동,2019092708,0.003,0.6,0.007,0.022,31,23,광주 동구 서남로 1
광주 동구,324115,서석동,2019092709,0.003,0.5,0.012,0.024,38,25,광주 동구 서남로 1
광주 동구,324115,서석동,2019092710,0.003,0.5,0.018,0.022,45,27,광주 동구 서남로 1
광주 동구,324115,서석동,2019092711,0.004,0.4,0.028,0.016,44,27,광주 동구 서남로 1
광주 동구,324115,서석동,2019092712,0.004,0.4,0.035,0.015,35,20,광주 동구 서남로 1
광주 동구,324115,서석동,2019092713,0.005,0.4,0.04,0.009,36,19,광주 동구 서남로 1
광주 동구,324115,서석동,2019092714,0.005,0.4,0.04,0.007,33,19,광주 동구 서남로 1
광주 동구,324115,서석동,2019092715,0.004,0.4,0.04,0.009,37,24,광주 동구 서남로 1
광주 동구,324115,서석동,2019092716,0.004,0.4,0.039,0.01,28,20,광주 동구 서남로 1
광주 동구,324115,서석동,2019092717,0.005,0.5,0.041,0.012,34,24,광주 동구 서남로 1
광주 동구,324115,서석동,2019092718,0.007,0.8,0.039,0.016,37,28,광주 동구 서남로 1
광주 동구,324115,서석동,2019092719,0.007,0.9,0.033,0.022,43,30,광주 동구 서남로 1
광주 동구,324115,서석동,2019092720,0.005,0.7,0.029,0.019,42,27,광주 동구 서남로 1
광주 동구,324115,서석동,2019092721,0.005,0.8,0.027,0.016,38,25,광주 동구 서남로 1
광주 동구,324115,서석동,2019092722,0.004,0.7,0.019,0.017,32,28,광주 동구 서남로 1
광주 동구,324115,서석동,2019092723,0.003,0.6,0.021,0.015,34,28,광주 동구 서남로 1
광주 동구,324115,서석동,2019092724,0.003,0.6,0.021,0.017,34,23,광주 동구 서남로 1
광주 동구,324115,서석동,2019092801,0.003,0.7,0.016,0.017,34,24,광주 동구 서남로 1
광주 동구,324115,서석동,2019092802,0.003,0.7,0.014,0.014,36,30,광주 동구 서남로 1
광주 동구,324115,서석동,2019092803,0.004,0.7,0.017,0.011,37,27,광주 동구 서남로 1
광주 동구,324115,서석동,2019092804,0.003,0.7,0.013,0.011,46,31,광주 동구 서남로 1
광주 동구,324115,서석동,2019092805,0.003,0.7,0.012,0.012,44,33,광주 동구 서남로 1
광주 동구,324115,서석동,2019092806,0.003,0.7,0.011,0.013,38,30,광주 동구 서남로 1
광주 동구,324115,서석동,2019092807,0.003,0.7,0.011,0.015,45,28,광주 동구 서남로 1
광주 동구,324115,서석동,2019092808,0.003,0.6,0.008,0.017,41,31,광주 동구 서남로 1
광주 동구,324115,서석동,2019092809,0.003,0.7,0.01,0.017,36,30,광주 동구 서남로 1
광주 동구,324115,서석동,2019092810,0.003,0.7,0.013,0.018,41,31,광주 동구 서남로 1
광주 동구,324115,서석동,2019092811,0.003,0.6,0.022,0.013,39,27,광주 동구 서남로 1
광주 동구,324115,서석동,2019092812,0.003,0.6,0.023,0.018,28,22,광주 동구 서남로 1
광주 동구,324115,서석동,2019092813,0.003,0.6,0.03,0.016,31,21,광주 동구 서남로 1
광주 동구,324115,서석동,2019092814,0.003,0.5,0.04,0.009,29,23,광주 동구 서남로 1
광주 동구,324115,서석동,2019092815,0.003,0.5,0.042,0.009,22,15,광주 동구 서남로 1
광주 동구,324115,서석동,2019092816,0.003,0.5,0.043,0.014,21,18,광주 동구 서남로 1
